"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"357" "43220" Inf TRUE TRUE TRUE TRUE
"358" "43228" Inf TRUE TRUE TRUE TRUE
"359" "43229" Inf TRUE TRUE TRUE TRUE
"360" "1664694" Inf TRUE TRUE TRUE TRUE
"361" "86056" Inf TRUE TRUE TRUE TRUE
"362" "293227" Inf TRUE TRUE TRUE TRUE
"363" "1758292" Inf TRUE TRUE TRUE TRUE
"364" "364733" Inf TRUE TRUE TRUE TRUE
"365" "124099" Inf TRUE TRUE TRUE TRUE
"366" "172634" Inf TRUE TRUE TRUE TRUE
"367" "2486653" Inf TRUE TRUE TRUE TRUE
"368" "2041279" Inf TRUE TRUE TRUE TRUE
"369" "2094712" Inf TRUE TRUE TRUE TRUE
"370" "143885" Inf TRUE TRUE TRUE TRUE
"371" "2250278" Inf TRUE TRUE TRUE TRUE
"372" "136281" Inf TRUE TRUE TRUE TRUE
"373" "1089818" Inf TRUE TRUE TRUE TRUE
"374" "315943" Inf TRUE TRUE TRUE TRUE
"375" "172621" Inf TRUE TRUE TRUE TRUE
"376" "5199" Inf TRUE TRUE TRUE TRUE
"377" "174080" Inf TRUE TRUE TRUE TRUE
"378" "27339" Inf TRUE TRUE TRUE TRUE
"379" "195773" Inf TRUE TRUE TRUE TRUE
"380" "1986077" Inf TRUE TRUE TRUE TRUE
"381" "2040699" Inf TRUE TRUE TRUE TRUE
"382" "86788" Inf TRUE TRUE TRUE TRUE
"383" "1518595" Inf TRUE TRUE TRUE TRUE
"384" "1518593" Inf TRUE TRUE TRUE TRUE
"385" "1585466" Inf TRUE TRUE TRUE TRUE
"386" "209564" Inf TRUE TRUE TRUE TRUE
"387" "48861" Inf TRUE TRUE TRUE TRUE
"388" "161997" Inf TRUE TRUE TRUE TRUE
"389" "1486872" Inf TRUE TRUE TRUE TRUE
"390" "2054620" Inf TRUE TRUE TRUE TRUE
"391" "114962" Inf TRUE TRUE TRUE TRUE
"392" "116794" Inf TRUE TRUE TRUE TRUE
"393" "365009" Inf TRUE TRUE TRUE TRUE
