"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"473" "599737" Inf TRUE TRUE TRUE TRUE
"474" "4927" 198 FALSE FALSE FALSE FALSE
"475" "1041607" 167 FALSE FALSE FALSE FALSE
"476" "604195" Inf TRUE TRUE TRUE TRUE
"477" "4903" 0 FALSE FALSE FALSE FALSE
"478" "36022" 0 FALSE FALSE FALSE FALSE
"479" "1004253" Inf TRUE TRUE TRUE TRUE
"480" "36016" Inf TRUE TRUE TRUE TRUE
"481" "460517" Inf TRUE TRUE TRUE TRUE
"482" "460519" 106 FALSE FALSE FALSE FALSE
"483" "4922" 151 FALSE FALSE FALSE FALSE
"484" "4943" 108 FALSE FALSE FALSE FALSE
"485" "1725355" 0 FALSE FALSE FALSE FALSE
"486" "4944" 0 FALSE FALSE FALSE FALSE
"487" "5481" 6 FALSE FALSE FALSE FALSE
"488" "312227" 0 FALSE FALSE FALSE FALSE
"489" "317047" 0 FALSE FALSE FALSE FALSE
"490" "644527" Inf TRUE TRUE TRUE TRUE
"491" "4952" 383 FALSE FALSE TRUE TRUE
"492" "444778" Inf TRUE TRUE TRUE TRUE
"493" "2606893" 0 FALSE FALSE FALSE FALSE
"494" "1173061" Inf TRUE TRUE TRUE TRUE
"495" "4919" Inf TRUE TRUE TRUE TRUE
"496" "4909" 37 FALSE FALSE FALSE FALSE
"497" "4926" 0 FALSE FALSE FALSE FALSE
"498" "461281" 0 FALSE FALSE FALSE FALSE
"499" "1005962" 155 FALSE FALSE FALSE FALSE
"500" "460523" 40 FALSE FALSE FALSE FALSE
"501" "310468" Inf TRUE TRUE TRUE TRUE
"502" "45607" 0 FALSE FALSE FALSE FALSE
"503" "796027" 0 FALSE FALSE FALSE FALSE
"504" "409370" Inf TRUE TRUE TRUE TRUE
"505" "54195" 61 FALSE FALSE FALSE FALSE
