"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"465" "5478" 145 FALSE FALSE FALSE FALSE
"466" "566037" 217 FALSE FALSE FALSE FALSE
"467" "36033" 141 FALSE FALSE FALSE FALSE
"468" "42260" 127 FALSE FALSE FALSE FALSE
"469" "4918" Inf TRUE TRUE TRUE TRUE
"470" "1535326" Inf TRUE TRUE TRUE TRUE
"471" "5476" 148 FALSE FALSE FALSE FALSE
"472" "5482" 111 FALSE FALSE FALSE FALSE
"473" "42374" 162 FALSE FALSE FALSE FALSE
"474" "273371" 138 FALSE FALSE FALSE FALSE
"475" "5479" Inf TRUE TRUE TRUE TRUE
"476" "497108" Inf TRUE TRUE TRUE TRUE
"477" "536035" Inf TRUE TRUE TRUE TRUE
"478" "273372" Inf TRUE TRUE TRUE TRUE
"479" "36914" 136 FALSE FALSE FALSE FALSE
"480" "717741" 193 FALSE FALSE FALSE FALSE
"481" "717740" 146 FALSE FALSE FALSE FALSE
"482" "4958" 0 FALSE FALSE FALSE FALSE
"483" "4959" 71 FALSE FALSE FALSE FALSE
"484" "58627" 113 FALSE FALSE FALSE FALSE
"485" "28555" Inf TRUE TRUE TRUE TRUE
"486" "4924" 172 FALSE FALSE FALSE FALSE
"487" "45513" Inf TRUE TRUE TRUE TRUE
"488" "1788519" Inf TRUE TRUE TRUE TRUE
"489" "4920" 127 FALSE FALSE FALSE FALSE
"490" "45609" 159 FALSE FALSE FALSE FALSE
"491" "4929" 114 FALSE FALSE FALSE FALSE
"492" "340170" 102 FALSE FALSE FALSE FALSE
"493" "2315449" 106 FALSE FALSE FALSE FALSE
"494" "46583" 119 FALSE FALSE FALSE FALSE
"495" "5493" Inf TRUE TRUE TRUE TRUE
"496" "34356" Inf TRUE TRUE TRUE TRUE
"497" "45354" 156 FALSE FALSE FALSE FALSE
"498" "498019" 111 FALSE FALSE FALSE FALSE
"499" "45357" 387 FALSE FALSE FALSE TRUE
"500" "1231522" 147 FALSE FALSE FALSE FALSE
"501" "418784" 308 FALSE FALSE FALSE FALSE
"502" "36911" 135 FALSE FALSE FALSE FALSE
"503" "27320" 111 FALSE FALSE FALSE FALSE
